"Order_No.","X.Time.from.Pickup.to.Arrival"
"Order_No_20805",1450.31102232247
"Order_No_8949",1561.69650080806
"Order_No_5160",1381.5612103256
"Order_No_14",2284.61337082795
"Order_No_22829",710.378712631638
"Order_No_7899",1593.90278342194
"Order_No_14561",1129.15427732068
"Order_No_19769",1596.06690267668
"Order_No_11968",744.905043611967
"Order_No_23224",1308.82874047277
"Order_No_19018",1037.47175550942
"Order_No_12318",2113.64841129891
"Order_No_93",928.936762742615
"Order_No_15700",1001.18825728053
"Order_No_5244",1199.76256212989
"Order_No_27970",1519.26581806517
"Order_No_17901",1334.2085850466
"Order_No_9941",1490.97833635821
"Order_No_12909",1179.7504861539
"Order_No_20564",980.522148348652
"Order_No_19846",1248.78092537494
"Order_No_2338",1992.42213942701
"Order_No_10407",1601.13585455121
"Order_No_13716",1479.45746848128
"Order_No_18557",1669.41763324118
"Order_No_22013",1949.09348328838
"Order_No_19878",2212.86257146344
"Order_No_25766",1409.45720487686
"Order_No_10340",1259.91945041038
"Order_No_19045",1881.69336204312
"Order_No_17003",1967.05349107724
"Order_No_6848",1339.62858465245
"Order_No_2758",2033.95926362597
"Order_No_13682",1105.42314267605
"Order_No_13153",1367.46022222697
"Order_No_9225",811.663374878994
"Order_No_16557",1064.06805091155
"Order_No_22286",1246.3918755378
"Order_No_15163",2146.51252016957
"Order_No_18776",1226.88116182656
"Order_No_11499",933.510720692925
"Order_No_10636",1765.19188967921
"Order_No_18783",1036.43758162932
"Order_No_18375",2334.80655679463
"Order_No_6855",989.346484958546
"Order_No_12730",889.837508654176
"Order_No_11406",2456.99773920989
"Order_No_976",924.296001192922
"Order_No_2836",1238.43767817766
"Order_No_24343",1035.19948897975
"Order_No_17897",1363.50662794372
"Order_No_26154",962.415574666807
"Order_No_21344",1557.77188370674
"Order_No_1649",1440.02092281287
"Order_No_20014",1610.39289598272
"Order_No_20858",801.659991005098
"Order_No_16827",2096.43833984948
"Order_No_9053",2882.86650238405
"Order_No_11871",1590.23300250075
"Order_No_3442",1232.25896933717
"Order_No_15132",1476.9418747285
"Order_No_15335",995.050841504665
"Order_No_26323",1151.83137571323
"Order_No_11509",2506.01242208409
"Order_No_980",1932.91626275918
"Order_No_21529",1779.04829283268
"Order_No_3981",821.414735390278
"Order_No_28032",1088.17273776381
"Order_No_21587",1033.77609515664
"Order_No_13402",1221.74241191946
"Order_No_12850",1507.97870913634
"Order_No_15058",930.825518329204
"Order_No_13956",1708.4255017519
"Order_No_11898",1302.03479661889
"Order_No_26619",1786.43693507389
"Order_No_9289",1164.7839385069
"Order_No_13325",2359.13084217626
"Order_No_6972",1280.49441669331
"Order_No_6552",1419.00847939921
"Order_No_20789",1330.13237470205
"Order_No_16485",838.066321777745
"Order_No_16794",2582.24265839953
"Order_No_9573",613.853408373935
"Order_No_940",1874.75519261684
"Order_No_18199",1821.3017919711
"Order_No_23447",1231.32976446061
"Order_No_3431",2422.71292919447
"Order_No_24389",1616.90712230356
"Order_No_9747",1104.76226514716
"Order_No_7085",650.96853751929
"Order_No_25703",1106.72717000519
"Order_No_5062",1649.16345376391
"Order_No_9626",1302.04794119487
"Order_No_19005",1372.27988526687
"Order_No_2623",2310.77114932046
"Order_No_19529",1554.48808899409
"Order_No_19355",813.115499388783
"Order_No_16089",994.585524907577
"Order_No_4447",1725.64346376916
"Order_No_16641",1836.36369067248
"Order_No_6247",921.661597763646
"Order_No_1758",1041.32905910289
"Order_No_28114",1020.69054570957
"Order_No_6256",2620.68748542046
"Order_No_6001",1709.36220495792
"Order_No_3948",1013.29044373476
"Order_No_2711",2099.11894942664
"Order_No_11487",1208.26511481274
"Order_No_23039",1621.46086868097
"Order_No_3757",3207.03013859072
"Order_No_19552",1736.27974226321
"Order_No_23121",1778.72833130334
"Order_No_9099",1140.44289790109
"Order_No_5059",747.416939232168
"Order_No_18085",1363.64240933275
"Order_No_18699",4286.25186977893
"Order_No_4535",1702.85788346822
"Order_No_24887",1936.8468562324
"Order_No_15105",1225.98539440567
"Order_No_8606",895.542460215042
"Order_No_858",2166.14056404272
"Order_No_9470",1182.47069423104
"Order_No_13847",1015.97442264793
"Order_No_4309",1042.38000883194
"Order_No_25339",1211.3697409825
"Order_No_4237",1429.16045466115
"Order_No_25026",1399.82348760935
"Order_No_2285",1029.63382926357
"Order_No_25366",1470.33082505042
"Order_No_9143",3005.29522962452
"Order_No_20854",1122.16845018189
"Order_No_27740",1175.01145175863
"Order_No_15712",1510.54694188164
"Order_No_17158",1748.98078749894
"Order_No_24270",1195.04681107903
"Order_No_16999",1925.30722528856
"Order_No_3487",2917.07335224787
"Order_No_15089",1254.02460054782
"Order_No_17354",1912.13143159661
"Order_No_7209",1703.81689928179
"Order_No_6555",2273.99534677795
"Order_No_13569",2629.08589539973
"Order_No_2068",1243.74994402018
"Order_No_12025",1096.07886545555
"Order_No_24395",981.782180698856
"Order_No_25462",1514.33136793645
"Order_No_14196",1478.75858724757
"Order_No_10597",2214.42018278749
"Order_No_5222",1705.30656075017
"Order_No_22802",957.474755356035
"Order_No_26971",841.652682609115
"Order_No_2524",728.702438390208
"Order_No_14519",1382.16777952445
"Order_No_12638",1763.60655101671
"Order_No_7804",3001.83782199266
"Order_No_6978",1356.12098494595
"Order_No_21544",2074.93831065191
"Order_No_15150",2086.19135362357
"Order_No_4094",956.492497972933
"Order_No_6730",1343.6094875104
"Order_No_10439",2819.86049085521
"Order_No_4329",1391.77460080064
"Order_No_17532",1963.74273305713
"Order_No_24805",2696.71751416342
"Order_No_5787",1449.6112974591
"Order_No_22982",1585.107733628
"Order_No_26204",1654.44293482567
"Order_No_25013",1323.32783682711
"Order_No_27610",803.264313811716
"Order_No_13804",1910.35919537794
"Order_No_26270",1345.02457921976
"Order_No_12411",1011.00281731
"Order_No_26656",2953.06720601394
"Order_No_7031",1365.98603940903
"Order_No_15158",1274.56963049667
"Order_No_12766",1107.92436731884
"Order_No_16992",1368.7039710681
"Order_No_2310",1033.16989831685
"Order_No_2738",1423.09388803098
"Order_No_14406",2317.50849413251
"Order_No_13358",1983.27577181524
"Order_No_2085",2957.52268020842
"Order_No_18356",1434.08409411471
"Order_No_7664",2115.50408186951
"Order_No_21646",1512.54855589762
"Order_No_12719",1636.46240045448
"Order_No_17595",1807.13191366986
"Order_No_13198",1855.88002390647
"Order_No_27414",1460.1173181272
"Order_No_19912",2990.87475484036
"Order_No_22751",863.959814404158
"Order_No_18142",1257.365760144
"Order_No_22796",2731.26186914949
"Order_No_26753",1330.83143768283
"Order_No_18240",2377.17091129291
"Order_No_12180",1107.62473873446
"Order_No_19",1066.25609166431
"Order_No_16398",1486.00421449422
"Order_No_3515",1184.74941692728
"Order_No_17786",765.77523359236
"Order_No_4139",1000.39071530181
"Order_No_9155",1832.6053562522
"Order_No_22505",965.985055554665
"Order_No_17419",2258.12078201159
"Order_No_10121",951.99327816744
"Order_No_14389",1614.62238241533
"Order_No_4780",1189.32391488755
"Order_No_4652",1301.08293316998
"Order_No_27496",1390.30526509502
"Order_No_17847",1407.58785050838
"Order_No_5799",1449.54798167818
"Order_No_20377",2434.1912135889
"Order_No_2971",1647.71639689339
"Order_No_21706",932.572501864594
"Order_No_7313",1381.751709753
"Order_No_9719",1055.72315173625
"Order_No_6951",1295.71143430302
"Order_No_24546",1121.48839226898
"Order_No_22574",3035.56318818555
"Order_No_5773",971.528492279333
"Order_No_5673",1234.1627603022
"Order_No_23997",1309.90496979036
"Order_No_8281",976.693464586246
"Order_No_4953",1247.53553891868
"Order_No_22278",708.237730630334
"Order_No_4454",1235.18959092135
"Order_No_15003",932.644154641327
"Order_No_16379",1401.86872846346
"Order_No_19712",997.41639018887
"Order_No_20033",1632.71539119058
"Order_No_20845",1717.57282445882
"Order_No_2304",1995.57605597365
"Order_No_13035",1322.50232679464
"Order_No_5623",1131.38037639645
"Order_No_13549",1015.56249700047
"Order_No_26454",1957.23528752722
"Order_No_24841",1449.71333433632
"Order_No_3968",845.566787843824
"Order_No_21384",1700.51222529645
"Order_No_22753",1976.72486615914
"Order_No_27405",1385.14692203653
"Order_No_3760",1695.17125289209
"Order_No_14492",1193.53584358476
"Order_No_3746",1952.71511628663
"Order_No_19834",717.657303818857
"Order_No_12808",1480.96560124607
"Order_No_14904",2113.38428975183
"Order_No_1239",2148.99970172447
"Order_No_5200",1179.21008372859
"Order_No_16623",1835.2117976648
"Order_No_13132",1034.08308857718
"Order_No_8489",1549.2825117107
"Order_No_8174",1706.90249462372
"Order_No_25665",856.737929455598
"Order_No_2358",784.533321191714
"Order_No_560",1903.50448210784
"Order_No_9985",1606.84315079852
"Order_No_24490",2100.9807810964
"Order_No_17943",2059.9736308283
"Order_No_20806",1937.66774678393
"Order_No_17258",1684.031644917
"Order_No_4258",1970.29381595312
"Order_No_25861",963.90255240281
"Order_No_17602",859.833074800087
"Order_No_23646",718.250877113767
"Order_No_3297",1162.8296079756
"Order_No_19867",1226.7018783552
"Order_No_4276",998.545813411617
"Order_No_6028",775.623756281191
"Order_No_13595",1885.3986976887
"Order_No_9801",1280.74792211242
"Order_No_27816",1431.35236734453
"Order_No_265",1350.01740860219
"Order_No_10919",1017.17418089382
"Order_No_8311",1465.54281167244
"Order_No_1319",1521.89506225967
"Order_No_1499",943.903153246853
"Order_No_16613",917.231439666663
"Order_No_8525",943.04189837977
"Order_No_17074",1037.16186042832
"Order_No_1575",961.07967807163
"Order_No_27416",1183.62516838103
"Order_No_17928",876.522282845495
"Order_No_25844",1297.5490150479
"Order_No_28219",1748.54972157359
"Order_No_5834",2824.39959359774
"Order_No_17961",1277.7015460028
"Order_No_19843",963.37930188964
"Order_No_26057",1672.31229983268
"Order_No_27745",2190.54267054776
"Order_No_12077",1155.76250106045
"Order_No_5095",1093.29922310144
"Order_No_26747",1594.39934047929
"Order_No_7447",764.224776126975
"Order_No_22732",1705.67939276923
"Order_No_9551",2412.35402757211
"Order_No_4653",1128.56046824542
"Order_No_12156",1358.10790009845
"Order_No_20168",2683.86021796349
"Order_No_24759",998.342481947465
"Order_No_26937",1155.24116614312
"Order_No_5369",1010.14007710117
"Order_No_24924",1810.45425905368
"Order_No_27356",1062.08468957791
"Order_No_7952",1441.80802867534
"Order_No_22181",1207.86392772629
"Order_No_18977",1458.85406869026
"Order_No_26437",1313.77054139973
"Order_No_7097",1098.3424502756
"Order_No_3772",1473.35414300547
"Order_No_24319",1579.16332923857
"Order_No_7090",1280.34468443412
"Order_No_12113",1694.11973550133
"Order_No_3519",1094.1690863862
"Order_No_21226",1140.92528041285
"Order_No_18241",1060.95854537713
"Order_No_3566",1603.73733171943
"Order_No_14248",2110.65863944019
"Order_No_7935",1967.43056121582
"Order_No_2234",1209.63315627729
"Order_No_23319",1259.18136066402
"Order_No_11981",1630.22709695278
"Order_No_14978",742.208813514901
"Order_No_13171",962.757176881312
"Order_No_26015",1088.68301545881
"Order_No_1154",1696.70782349447
"Order_No_26462",2297.14633683866
"Order_No_17819",1715.2585440038
"Order_No_10300",1546.00933169547
"Order_No_4533",1599.5676042776
"Order_No_7104",1344.07211312571
"Order_No_16206",1338.64498165799
"Order_No_13889",1215.00944561607
"Order_No_18444",2371.38250698557
"Order_No_21792",2684.69292719523
"Order_No_24255",1548.84422575559
"Order_No_27063",1574.77805014796
"Order_No_10003",3919.1495908474
"Order_No_8836",2031.97279801001
"Order_No_2406",1137.99654767357
"Order_No_15818",2143.58305736167
"Order_No_27995",1391.28340983734
"Order_No_17360",1239.78926641281
"Order_No_15051",1285.57639687235
"Order_No_14458",783.204922112919
"Order_No_12931",1609.80694362048
"Order_No_3631",1225.77206663111
"Order_No_23636",2336.02025516641
"Order_No_678",1758.29437585153
"Order_No_549",1155.75476052219
"Order_No_7092",2033.6554107262
"Order_No_5967",1410.53811569574
"Order_No_18450",1114.74147907518
"Order_No_12845",2122.11204008884
"Order_No_25866",1421.96654255617
"Order_No_2342",1656.2026182112
"Order_No_13579",2113.50266524358
"Order_No_10292",2027.58068680459
"Order_No_16012",969.502219979437
"Order_No_22655",1046.08416221068
"Order_No_3958",2878.80883012243
"Order_No_7535",2388.43505311875
"Order_No_11217",862.59571403441
"Order_No_472",1555.69560222844
"Order_No_20852",2183.95486068469
"Order_No_1885",1730.42838983845
"Order_No_2795",2309.71528056219
"Order_No_6835",1218.01095599706
"Order_No_25677",1679.61480710109
"Order_No_22423",1527.29721526877
"Order_No_23102",953.076743324249
"Order_No_24580",1978.73826832778
"Order_No_11954",1907.70314841943
"Order_No_3081",851.887185713266
"Order_No_9880",1122.0864406552
"Order_No_12450",1775.69102727347
"Order_No_12704",2241.53529037886
"Order_No_234",1609.7676974664
"Order_No_10670",1467.10397809712
"Order_No_27603",1150.20495128278
"Order_No_17659",2183.42206326846
"Order_No_23885",1186.03365469024
"Order_No_7495",2288.38788751396
"Order_No_19741",1414.39713099736
"Order_No_3644",1071.71095450593
"Order_No_28152",2668.66133109439
"Order_No_25058",1225.87553546193
"Order_No_27091",938.794303971448
"Order_No_17750",1669.76041387343
"Order_No_24835",1467.81741102575
"Order_No_10952",1254.52465107507
"Order_No_16463",1087.95278989727
"Order_No_27305",1260.15498220734
"Order_No_19587",1024.87438294145
"Order_No_19145",1959.04724164827
"Order_No_554",1886.78354271212
"Order_No_1647",847.599979453278
"Order_No_479",1657.60149943591
"Order_No_12031",1965.38018398531
"Order_No_27498",1347.61639180043
"Order_No_8903",1429.83117328846
"Order_No_7737",803.667663070465
"Order_No_4251",1896.33245734647
"Order_No_12529",1967.30571654142
"Order_No_17648",1654.583014704
"Order_No_12235",1354.72271821267
"Order_No_17347",2267.91019783995
"Order_No_11922",3235.77814104281
"Order_No_13506",1437.05349806821
"Order_No_22662",981.985373874388
"Order_No_13782",1045.89372709893
"Order_No_17577",1621.37460547664
"Order_No_10399",979.855595834836
"Order_No_14826",1602.88960486764
"Order_No_20423",2781.08084679292
"Order_No_23805",959.092596432295
"Order_No_5284",2125.22515552883
"Order_No_6916",1117.71946589209
"Order_No_20658",1403.00242118795
"Order_No_2306",1193.74048515051
"Order_No_20110",1718.4607623075
"Order_No_18605",1696.23162490782
"Order_No_15600",2283.65291555005
"Order_No_19531",1896.08108040679
"Order_No_21295",2292.79867568765
"Order_No_25716",1674.45267208608
"Order_No_17601",1046.72833212216
"Order_No_2925",1339.10811658544
"Order_No_23487",1665.57186023154
"Order_No_12734",2536.7515884859
"Order_No_5873",1272.8501465157
"Order_No_12794",963.858614415061
"Order_No_8049",2437.28051915212
"Order_No_17490",2323.49728592605
"Order_No_10614",1055.92295424914
"Order_No_4824",1891.42204453942
"Order_No_24588",982.495007962209
"Order_No_21292",1177.81313898712
"Order_No_23938",2321.88746870332
"Order_No_1223",994.083847913697
"Order_No_28260",971.654124527515
"Order_No_10382",1463.52456232982
"Order_No_8094",1584.27940545197
"Order_No_22791",1235.24340629182
"Order_No_23043",2427.94127978086
"Order_No_22327",1448.53432909191
"Order_No_6511",1143.87696750178
"Order_No_6949",880.952883478745
"Order_No_24177",1577.78313286716
"Order_No_15240",1283.50846937917
"Order_No_11527",1057.52034464737
"Order_No_14798",2105.97303897866
"Order_No_21343",989.305212189978
"Order_No_26153",1057.78450900032
"Order_No_11385",1458.67694646771
"Order_No_11815",2413.74507305782
"Order_No_10338",1540.89629519571
"Order_No_9568",1438.56602062637
"Order_No_21753",1308.75948277229
"Order_No_18201",2713.23813477296
"Order_No_11384",1381.03704265786
"Order_No_15832",2152.72973722022
"Order_No_1136",1428.17629023032
"Order_No_21282",1205.87947991956
"Order_No_13379",1947.93001031187
"Order_No_12783",1131.53657557636
"Order_No_16297",936.235181033199
"Order_No_8324",1445.9954022992
"Order_No_19775",1453.39306613002
"Order_No_3837",1150.11969185674
"Order_No_5688",1991.71226572057
"Order_No_13967",1618.21398254586
"Order_No_24959",1214.01251757631
"Order_No_12360",1530.82577521738
"Order_No_19760",2023.67637386198
"Order_No_16947",2036.64839577392
"Order_No_25413",1292.39450264969
"Order_No_4363",1246.45760128685
"Order_No_18785",1536.37614857578
"Order_No_14316",1617.36289654602
"Order_No_17296",1353.91121867907
"Order_No_3219",2844.76005579076
"Order_No_2096",1037.2983931374
"Order_No_12246",830.932930882515
"Order_No_28182",2541.47331988141
"Order_No_19528",1500.43902035352
"Order_No_19909",1832.15327124904
"Order_No_20973",951.294744215223
"Order_No_12008",1073.86269409623
"Order_No_17770",796.639036480483
"Order_No_21323",1947.05277699182
"Order_No_3091",809.406339471069
"Order_No_17938",1975.775314491
"Order_No_1560",1648.00655490974
"Order_No_25826",1014.35406898083
"Order_No_21412",1252.35438219
"Order_No_22025",1218.70066705168
"Order_No_25870",1257.61979576719
"Order_No_12973",1324.85891426303
"Order_No_24096",1502.67636160766
"Order_No_12104",1368.34235747284
"Order_No_10590",2705.23236236449
"Order_No_7154",916.343992566861
"Order_No_3532",914.399321057783
"Order_No_16712",1538.54754500801
"Order_No_7008",2395.26606085081
"Order_No_14308",776.434158369643
"Order_No_4536",1331.65028545332
"Order_No_20413",1050.23772137779
"Order_No_20959",2141.12245286886
"Order_No_24494",869.820915568008
"Order_No_2425",1983.08382059177
"Order_No_23312",1355.5490127087
"Order_No_2170",1695.23668061851
"Order_No_25397",1035.14655675515
"Order_No_8283",3086.23363024668
"Order_No_11883",1543.69820202987
"Order_No_26493",1216.00404755236
"Order_No_8519",1134.19559049009
"Order_No_13553",1993.32627827101
"Order_No_17641",1453.36779171457
"Order_No_23512",2946.50041376225
"Order_No_19729",1464.76047660596
"Order_No_25779",1340.80677725899
"Order_No_20549",2138.08983860914
"Order_No_7177",889.687153756536
"Order_No_2176",2107.91933014196
"Order_No_26543",990.437243483766
"Order_No_17275",2013.34576723051
"Order_No_8090",1570.59053607807
"Order_No_3055",2165.98773963402
"Order_No_4372",2495.96188847308
"Order_No_27534",1210.92902164252
"Order_No_25791",902.517968191074
"Order_No_25941",1155.80639587796
"Order_No_24079",1303.55971501734
"Order_No_11323",1545.37609957215
"Order_No_8057",2676.04931373367
"Order_No_4136",1081.63167401274
"Order_No_18411",744.387237756445
"Order_No_2300",1856.91977524518
"Order_No_3915",1513.9440197705
"Order_No_3775",1240.18355976783
"Order_No_10050",1968.47793790006
"Order_No_19129",1915.11539060933
"Order_No_25456",2491.78237440845
"Order_No_13259",981.619353389754
"Order_No_9086",2096.34281216431
"Order_No_27475",1330.72718603834
"Order_No_9491",3216.29569440705
"Order_No_6509",1279.84400834928
"Order_No_24629",1417.78412649667
"Order_No_1467",1141.69816715963
"Order_No_17860",865.109840550925
"Order_No_2709",1956.84556087616
"Order_No_571",1168.01644447533
"Order_No_6665",2785.99039352953
"Order_No_8495",1515.79203156695
"Order_No_14486",1385.32523945454
"Order_No_12484",1981.76341773633
"Order_No_10051",2216.0108458781
"Order_No_12487",1349.6425784957
"Order_No_21743",2023.08236884145
"Order_No_9851",1931.7853318209
"Order_No_12917",854.452112060292
"Order_No_2842",1071.01924578199
"Order_No_27776",1632.83471292465
"Order_No_27853",2797.26431167019
"Order_No_2587",1448.27016925647
"Order_No_27735",1200.96158233912
"Order_No_4689",2439.72948761227
"Order_No_3102",785.478772042526
"Order_No_24656",1753.25154774773
"Order_No_21446",3041.15880003941
"Order_No_11721",2797.50324312271
"Order_No_24800",4434.43545003874
"Order_No_22601",2574.04224369193
"Order_No_7060",1073.50475489333
"Order_No_22701",1148.63523057714
"Order_No_5820",1764.5024172492
"Order_No_15005",1367.66621678503
"Order_No_5535",2240.01080450181
"Order_No_5216",1038.66237505747
"Order_No_13760",1065.1826693065
"Order_No_8222",1777.47252487038
"Order_No_2961",922.028858945138
"Order_No_8560",1340.94067231811
"Order_No_22081",1159.65958537704
"Order_No_1325",1603.4658996383
"Order_No_8172",1961.25375292513
"Order_No_16061",1700.80534127804
"Order_No_17201",1272.11216374806
"Order_No_5822",2797.73544429895
"Order_No_3389",2775.01175687867
"Order_No_16366",1215.56892231226
"Order_No_10717",1650.1627019238
"Order_No_1735",2749.03987250181
"Order_No_26433",1040.01321927835
"Order_No_21045",1386.21595518734
"Order_No_12836",1045.27204105711
"Order_No_19357",906.988451652782
"Order_No_14830",1016.6911947536
"Order_No_11483",2459.60933886631
"Order_No_27797",717.525973407587
"Order_No_8020",1281.19014100704
"Order_No_22818",2497.94439579507
"Order_No_11590",1368.90081692481
"Order_No_26019",1542.65390032518
"Order_No_27115",2273.02807388947
"Order_No_94",1292.35490385083
"Order_No_6844",913.541832988128
"Order_No_147",1584.98750784828
"Order_No_1765",1520.06972424893
"Order_No_15502",1937.9341432939
"Order_No_21510",1325.17789739201
"Order_No_14803",1721.84100913865
"Order_No_773",1643.84559907575
"Order_No_19141",1481.32639828122
"Order_No_26540",725.530233344365
"Order_No_6817",1049.13422950659
"Order_No_13014",2418.39145086574
"Order_No_25957",1421.42374641115
"Order_No_24376",1788.04227164803
"Order_No_7636",1252.27302726514
"Order_No_12943",2006.91078898988
"Order_No_17976",1575.91514455985
"Order_No_14942",1243.16842603845
"Order_No_12432",902.841001591547
"Order_No_19339",897.422548721482
"Order_No_8288",1609.4684584056
"Order_No_9746",920.933298204531
"Order_No_128",2494.14434662077
"Order_No_13299",1303.44570172697
"Order_No_8365",2591.97462590358
"Order_No_8004",1468.26647143954
"Order_No_17863",2307.67166866663
"Order_No_21540",3466.46700925597
"Order_No_10620",813.148421996411
"Order_No_27993",2152.72343162643
"Order_No_155",1784.46615077119
"Order_No_20678",1590.65749840475
"Order_No_17221",1618.1962862792
"Order_No_23173",944.844464306049
"Order_No_10653",1328.82730409747
"Order_No_10040",814.419284763516
"Order_No_3722",1551.48423511148
"Order_No_27264",1268.90493295912
"Order_No_10647",805.117014086749
"Order_No_6757",1827.87648662175
"Order_No_20300",2016.62909133879
"Order_No_25311",1841.31851428277
"Order_No_19737",2073.29896544147
"Order_No_10018",1972.49241263375
"Order_No_9716",2165.56298666687
"Order_No_1517",1446.03519875673
"Order_No_8878",1082.5475610032
"Order_No_18290",1102.64851637361
"Order_No_20734",1376.80364527367
"Order_No_12964",1576.39973956924
"Order_No_7467",1263.27028356351
"Order_No_5946",1822.36314129798
"Order_No_23678",1769.48216401079
"Order_No_10682",2753.17248146074
"Order_No_9508",1900.78817962857
"Order_No_11985",981.699612553887
"Order_No_8941",1186.40068868756
"Order_No_7459",1044.34505108111
"Order_No_28257",1466.95019945987
"Order_No_11680",2298.91802949634
"Order_No_18768",1336.65021242936
"Order_No_116",1208.39404183869
"Order_No_4833",1457.41670046755
"Order_No_5011",1589.33909540065
"Order_No_11447",1725.5672034884
"Order_No_26607",1852.78596575506
"Order_No_8389",1671.21519607788
"Order_No_1761",996.072130696898
"Order_No_13061",610.895443592607
"Order_No_14998",1115.59682775687
"Order_No_12617",1265.07727120352
"Order_No_2567",1367.13728734975
"Order_No_26883",2384.15791123491
"Order_No_21336",1268.49797585353
"Order_No_19847",1027.18806047794
"Order_No_10818",2190.48785565269
"Order_No_9580",1435.01042245284
"Order_No_9908",763.052187276024
"Order_No_22816",1346.37838673385
"Order_No_1965",1075.27985931171
"Order_No_17461",1223.32965076432
"Order_No_2884",1463.27798241344
"Order_No_14161",2292.12057614254
"Order_No_24813",2561.95378287365
"Order_No_28126",1501.24185222978
"Order_No_12934",1138.23045390801
"Order_No_3398",1905.67175533272
"Order_No_24642",807.75563856649
"Order_No_28255",1703.23435266005
"Order_No_8068",1313.57499395746
"Order_No_7293",1338.58229475063
"Order_No_20057",971.559579740522
"Order_No_14947",871.891982557686
"Order_No_22432",1595.38481424606
"Order_No_26537",1311.68916263863
"Order_No_7955",1323.7194918772
"Order_No_25344",1814.68879995598
"Order_No_12168",1396.24148288962
"Order_No_16304",1857.26792336924
"Order_No_14972",1759.20574340876
"Order_No_11376",2016.52347599128
"Order_No_22089",1573.41231465767
"Order_No_6425",3010.32563179134
"Order_No_21874",1433.19548168331
"Order_No_25322",1741.64451592477
"Order_No_7691",1590.33966666786
"Order_No_985",1002.36746763867
"Order_No_10753",2009.16596765515
"Order_No_14429",1607.47355269288
"Order_No_964",1114.21094915622
"Order_No_14102",1571.2688251816
"Order_No_14939",668.553392915743
"Order_No_12465",968.437214321162
"Order_No_26012",833.248180088014
"Order_No_4691",1239.65945612258
"Order_No_5405",1384.39406289327
"Order_No_18073",1603.83899760494
"Order_No_15971",987.455830078798
"Order_No_26220",1552.38839480473
"Order_No_20891",951.14769790549
"Order_No_20217",2478.84725316953
"Order_No_18180",1982.34839730701
"Order_No_14394",1740.45810707157
"Order_No_18459",2144.5574592038
"Order_No_19025",1571.92969797454
"Order_No_9928",2214.23676651173
"Order_No_3250",879.0250129319
"Order_No_5467",1587.2520036215
"Order_No_25946",2360.72585944251
"Order_No_11038",2120.2653806844
"Order_No_24616",1936.33488853798
"Order_No_15685",2388.85579864068
"Order_No_21637",1768.05635616149
"Order_No_13016",1428.83432368159
"Order_No_19405",1217.71806047862
"Order_No_7396",1947.17082166053
"Order_No_10522",843.754878730156
"Order_No_23783",2134.16613269847
"Order_No_14350",2754.25173714784
"Order_No_12221",972.490234296221
"Order_No_13350",1294.91852109044
"Order_No_6184",1244.04749284804
"Order_No_26808",1161.51276146243
"Order_No_18679",1902.12259660411
"Order_No_533",1435.5516999989
"Order_No_3329",834.669321551533
"Order_No_13901",1366.17093453598
"Order_No_27215",1071.33481335351
"Order_No_21157",1047.75285831917
"Order_No_26064",1233.29516378027
"Order_No_8053",1319.36392412944
"Order_No_9684",2381.79905644684
"Order_No_15441",941.69428244997
"Order_No_7596",2428.89638276617
"Order_No_16033",1480.32159138978
"Order_No_22704",2677.53974599577
"Order_No_11082",1261.26017077959
"Order_No_20555",1039.07132694286
"Order_No_4249",1076.80319200276
"Order_No_21398",1432.77225016072
"Order_No_3987",1926.39416907781
"Order_No_16561",2228.18966826689
"Order_No_21784",1956.18707827193
"Order_No_18814",1695.9650432533
"Order_No_1323",1893.43109078924
"Order_No_6216",2399.92852090625
"Order_No_19606",1413.46817465482
"Order_No_27011",1139.93374990363
"Order_No_10232",1410.51922183642
"Order_No_13768",2357.86063609794
"Order_No_21814",750.60201478944
"Order_No_9314",1222.97131483525
"Order_No_11885",1305.28001968821
"Order_No_11269",1289.17468648522
"Order_No_21808",1103.77217073078
"Order_No_8139",1253.49208413475
"Order_No_14734",1108.23100189761
"Order_No_24663",1880.84634225584
"Order_No_2771",1151.26148257871
"Order_No_19320",1341.07476885762
"Order_No_5742",2845.70678909217
"Order_No_22365",1291.54832350277
"Order_No_20523",2856.10709100746
"Order_No_264",1559.34246592389
"Order_No_12085",1835.76478438771
"Order_No_18614",1956.08084666948
"Order_No_4137",1159.42423447631
"Order_No_26869",1370.48852698006
"Order_No_10805",1129.05749161502
"Order_No_13347",1507.36254634617
"Order_No_16315",871.061573432469
"Order_No_27028",1541.19987767578
"Order_No_13961",893.416487989468
"Order_No_18346",1100.72482985756
"Order_No_12219",1788.83978970387
"Order_No_8263",1474.10969812199
"Order_No_26400",1593.70788304374
"Order_No_19640",902.485118969376
"Order_No_7187",1179.52487773048
"Order_No_25867",2178.68407150823
"Order_No_16627",1581.94476498662
"Order_No_19347",1054.53008582799
"Order_No_10017",1521.94676303987
"Order_No_22789",1603.67833453095
"Order_No_17842",899.698938343039
"Order_No_25360",1215.09586370222
"Order_No_2698",2606.19280231217
"Order_No_22603",2381.00358754899
"Order_No_10375",1156.71378981307
"Order_No_23854",1051.92464567652
"Order_No_25160",1642.03578072915
"Order_No_16136",2454.41953604855
"Order_No_575",2455.60389098172
"Order_No_21499",1118.05238503496
"Order_No_4872",1467.23345326708
"Order_No_9822",722.641639503524
"Order_No_13524",2701.95479358779
"Order_No_15986",4490.99601190376
"Order_No_18052",2301.4039316414
"Order_No_4093",945.093808648933
"Order_No_20823",1819.91013408114
"Order_No_14666",826.39006458019
